platform,rank,cover_img,title,artist,playtime
youtube,17,https://cdn.chartin.me/image/album/youtube/4d505245625f3668343379534f39647557.jpg?v=1701668349914&size=80,アイドル,"요아소비, YOASOBI",3:33
youtube,18,https://cdn.chartin.me/image/album/youtube/4d505245625f716d5762697963626b504f.jpg?v=1701668379579&size=80,Discord,QWER,2:48
youtube,19,https://cdn.chartin.me/image/album/youtube/4d505245625f6b4963427442464a647649.jpg?v=1706952682670&size=80,DASH,"엔믹스, NMIXX",2:47
youtube,20,https://cdn.chartin.me/image/album/youtube/4d505245625f734d3938517a544a615667.jpg?v=1701668381044&size=80,Seven - Explicit Ver. (feat. Latto),정국,3:04
youtube,21,https://cdn.chartin.me/image/album/youtube/4d505245625f676c503770376e5a626772.jpg?v=1704445675895&size=80,Love 119,"RIIZE, RIIZE",2:54
youtube,22,https://cdn.chartin.me/image/album/youtube/4d505245625f653637704664596667786a.jpg?v=1701668370834&size=80,후라이의 꿈,"AKMU (악뮤), AKMU (악뮤)",3:25
youtube,23,https://cdn.chartin.me/image/album/youtube/4d505245625f4858344a504b4b52577a49.jpg?v=1701668357541&size=80,Super Shy,"NewJeans, NewJeans",2:35
youtube,24,https://cdn.chartin.me/image/song/youtube/35424e586d4f6c52677a49.jpg?v=1701569775573&size=80,헤어지자 말해요,박재정,4:04
youtube,25,https://cdn.chartin.me/image/album/youtube/4d505245625f5a6d4b64635971396d6756.jpg?v=1702461853587&size=80,에피소드,"정슬, 이무진, 이무진",3:26
youtube,26,https://cdn.chartin.me/image/album/youtube/4d505245625f646b7655644e464b707577.jpg?v=1701668368064&size=80,Do or Die,"임영웅, 임영웅",3:26
youtube,27,https://cdn.chartin.me/image/album/youtube/4d505245625f7177347244654d61304a56.jpg?v=1701668380176&size=80,인사,범진 BUMJIN,3:36
youtube,28,https://cdn.chartin.me/image/album/youtube/4d505245625f696e6130374a4a4f785031.jpg?v=1702550786460&size=80,Get A Guitar,"RIIZE, RIIZE",2:40
youtube,29,https://cdn.chartin.me/image/album/youtube/4d505245625f764e6f4c58503046636a44.jpg?v=1701668383536&size=80,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),"너드커넥션, 너드커넥션 (Nerd Connection)",4:11
youtube,30,https://cdn.chartin.me/image/album/youtube/4d505245625f4858344a504b4b52577a49.jpg?v=1701668357541&size=80,ETA,"NewJeans, NewJeans",2:32
youtube,31,https://cdn.chartin.me/image/album/youtube/4d505245625f653637704664596667786a.jpg?v=1701668370834&size=80,Love Lee,"AKMU (악뮤), AKMU (악뮤)",3:00
youtube,32,https://cdn.chartin.me/image/album/youtube/4d505245625f45354a703741666b687946.jpg?v=1701668355032&size=80,You & Me,제니,3:00
youtube,33,https://cdn.chartin.me/image/album/youtube/4d505245625f75676247666c746142646b.jpg?v=1701668383247&size=80,Standing Next to You,정국,3:27
youtube,34,https://cdn.chartin.me/image/song/youtube/717272356d6554746e6341.jpg?v=1701571957379&size=80,Off The Record,"IVE, IVE",3:09
youtube,35,https://cdn.chartin.me/image/album/youtube/4d505245625f6b6a6944394746674e6364.jpg?v=1701668373270&size=80,퀸카 (Queencard),"(여자)아이들, (여자)아이들",2:42
youtube,36,https://cdn.chartin.me/image/album/youtube/4d505245625f6d6e4a3137654b7770594a.jpg?v=1701668376489&size=80,Spicy,"aespa, aespa",3:18
youtube,37,https://cdn.chartin.me/image/album/youtube/4d505245625f6e52695163783974735570.jpg?v=1701668376995&size=80,손오공,"세븐틴(SEVENTEEN), SEVENTEEN",3:20
youtube,38,https://cdn.chartin.me/image/album/youtube/4d505245625f594c6d4c5769364b623032.jpg?v=1705640632080&size=80,Beautiful Things,"Benson Boone, Benson Boone",3:01
youtube,39,https://cdn.chartin.me/image/song/youtube/4e59454c44703752483559.jpg?v=1701570622768&size=80,Kitsch,"IVE, IVE",3:15
youtube,40,https://cdn.chartin.me/image/album/youtube/4d505245625f506965475a506332657659.jpg?v=1708929262839&size=80,Flowers [] (Live),"Golf WanGG, Miley Cyrus(마일리 사이러스)",3:38
youtube,41,https://cdn.chartin.me/image/album/youtube/4d505245625f3656754d43574343564859.jpg?v=1707719723773&size=80,Bad Feeling (Oompa Loompa),"Jagwar Twin, Jagwar Twin",2:14
youtube,42,https://cdn.chartin.me/image/album/youtube/4d505245625f6e78746e72524163775731.jpg?v=1701668377571&size=80,Steal The Show,"Lauv(라우브), Lauv",3:12
youtube,43,https://cdn.chartin.me/image/album/youtube/4d505245625f42577079705646314c6845.jpg?v=1701668353552&size=80,숲,최유리,3:49
youtube,44,https://cdn.chartin.me/image/album/youtube/4d505245625f7561466d436b364e424447.jpg?v=1701668382692&size=80,GODS,"League of Legends, NewJeans",3:41
youtube,45,https://cdn.chartin.me/image/song/youtube/597768446c34714b683463.jpg?v=1701571128319&size=80,Baddie,"IVE, IVE",2:34
youtube,46,https://cdn.chartin.me/image/album/youtube/4d505245625f5837356361706133347476.jpg?v=1702881333242&size=80,그대가 내 안에 박혔다(그내박),순순희(기태),3:37
youtube,47,https://cdn.chartin.me/image/album/youtube/4d505245625f3942526534724a52523151.jpg?v=1701668351021&size=80,"이브, 프시케 그리고 푸른 수염의 아내","르세라핌, LE SSERAFIM",3:06
youtube,48,https://cdn.chartin.me/image/album/youtube/4d505245625f423651697559764f475a31.jpg?v=1707719725174&size=80,꿈,"정슬, 태연, 태연",3:59
youtube,49,https://cdn.chartin.me/image/album/youtube/4d505245625f525658494631616a355145.jpg?v=1708324544097&size=80,하루,"에일리(AILEE), 에일리",4:56
youtube,50,https://cdn.chartin.me/image/album/youtube/4d505245625f546833774f756754367367.jpg?v=1703486068148&size=80,High Hopes,"Panic! At The Disco(패닉 앳 더 디스코), Panic! At The Disco",3:11
youtube,51,https://cdn.chartin.me/image/album/youtube/4d505245625f4b3433466630455a614466.jpg?v=1707487410502&size=80,"Pure Imagination (from ""Wonka"")",Timothée Chalamet,3:08
youtube,52,https://cdn.chartin.me/image/album/youtube/4d505245625f42526a55744c66434d6d39.jpg?v=1704090750354&size=80,응급실,이지,3:47
youtube,53,https://cdn.chartin.me/image/song/youtube/7033457771495f5265444d.jpg?v=1708929268477&size=80,Swan Song (Live),"르세라핌, LE SSERAFIM",2:40
youtube,54,https://cdn.chartin.me/image/album/youtube/4d505245625f446b6658484f49634a6a55.jpg?v=1707719726312&size=80,Like I Do,"J.Tajor, J.Tajor",2:29
youtube,55,https://cdn.chartin.me/image/album/youtube/4d505245625f78386564354b384258454b.jpg?v=1708420160111&size=80,Shopper,"아이유(IU), 아이유(IU)",3:36
youtube,56,https://cdn.chartin.me/image/album/youtube/4d505245625f456542515449446c654366.jpg?v=1701668356528&size=80,Bad News,"KISS OF LIFE, KISS OF LIFE",2:41
youtube,57,https://cdn.chartin.me/image/album/youtube/4d505245625f706748757177766e794452.jpg?v=1706952695843&size=80,기억해줘요 내 모든 날과 그때를,"정슬, 화곡동 청개구리",3:37
youtube,58,https://cdn.chartin.me/image/album/youtube/4d505245625f6b72717665527472656b45.jpg?v=1702375677779&size=80,사랑할 수밖에,"볼빨간사춘기, 볼빨간사춘기",3:46
youtube,59,https://cdn.chartin.me/image/album/youtube/4d505245625f4563514859714369426b35.jpg?v=1701668356083&size=80,BATTER UP,"BABYMONSTER, BABYMONSTER",3:09
youtube,60,https://cdn.chartin.me/image/album/youtube/4d505245625f6c30327a6b44466f6b3432.jpg?v=1701668373906&size=80,음악의 신,"세븐틴(SEVENTEEN), SEVENTEEN",3:26
youtube,61,https://cdn.chartin.me/image/album/youtube/4d505245625f51616d746a7852504f516c.jpg?v=1707719729070&size=80,Say Yes,"로꼬, 펀치 (Punch), 로꼬",3:39
youtube,62,https://cdn.chartin.me/image/album/youtube/4d505245625f365066343032684f375936.jpg?v=1704709105687&size=80,UNTOUCHABLE,"ITZY, ITZY",3:15
youtube,63,https://cdn.chartin.me/image/album/youtube/4d505245625f5848537041686475434377.jpg?v=1701668364061&size=80,フィナーレ。,"eill, eill",4:02
youtube,64,https://cdn.chartin.me/image/album/youtube/4d505245625f7a53774f7770796e353238.jpg?v=1707719736387&size=80,안 아름답고도 안 아프구나,"원슈타인, 원슈타인",2:45
youtube,65,https://cdn.chartin.me/image/album/youtube/4d505245625f41423252664d5671465830.jpg?v=1708929262365&size=80,Celebrity,"아이유(IU), 아이유(IU)",3:16
youtube,66,https://cdn.chartin.me/image/album/youtube/4d505245625f4d4558684654646342666c.jpg?v=1708324542755&size=80,잠깐 시간 될까,"이무진, 이무진",3:48
youtube,67,https://cdn.chartin.me/image/album/youtube/4d505245625f456542515449446c654366.jpg?v=1701668356528&size=80,Nobody Knows,"KISS OF LIFE, KISS OF LIFE",3:16
youtube,68,https://cdn.chartin.me/image/song/youtube/5555524b54335739506b41.jpg?v=1706510265145&size=80,All Night (feat. 사위티),"IVE, IVE",3:18
youtube,69,https://cdn.chartin.me/image/album/youtube/4d505245625f456d6a4f374349736f6579.jpg?v=1704695666109&size=80,최종화,아이리 칸나,4:07
youtube,70,https://cdn.chartin.me/image/album/youtube/4d505245625f5446654d717135744e5370.jpg?v=1708929263342&size=80,정이라고 하자 (feat. 10CM),BIG Naughty (서동현),3:09
youtube,71,https://cdn.chartin.me/image/album/youtube/4d505245625f486763494d335a42337954.jpg?v=1701668357823&size=80,Talk Saxy,"RIIZE, RIIZE",3:11
youtube,72,https://cdn.chartin.me/image/album/youtube/4d505245625f366f69717a6d7775533946.jpg?v=1701644944115&size=80,Cruel Summer,"Taylor Swift, Taylor Swift",2:58
youtube,73,https://cdn.chartin.me/image/album/youtube/4d505245625f4168654e454163674e7571.jpg?v=1706952592146&size=80,Some Like It Hot!!,"스파이에어, SPYAIR",3:11
youtube,74,https://cdn.chartin.me/image/album/youtube/4d505245625f6846414834784653777a78.jpg?v=1708929263705&size=80,Antifreeze,"백예린, Yerin Baek",4:06
youtube,75,https://cdn.chartin.me/image/song/youtube/57664234734e413057394d.jpg?v=1701571030016&size=80,Chill Kill,"Red Velvet, Red Velvet",3:35
youtube,76,https://cdn.chartin.me/image/album/youtube/4d505245625f6251497771664367354675.jpg?v=1701685690416&size=80,Soñar (Breaker),"엔믹스, NMIXX",2:54
youtube,77,https://cdn.chartin.me/image/album/youtube/4d505245625f324c31624a77306879754c.jpg?v=1704090748955&size=80,사랑..그게 뭔데,지아,3:46
youtube,78,https://cdn.chartin.me/image/album/youtube/4d505245625f3056747067494951386942.jpg?v=1706952563880&size=80,새벽 통화,"적재, 적재",3:05
youtube,79,https://cdn.chartin.me/image/album/youtube/4d505245625f4c4a7676394941774d5956.jpg?v=1708324542219&size=80,너를 생각해,Joosiq,3:33
youtube,80,https://cdn.chartin.me/image/album/youtube/4d505245625f7237676672754675724c6b.jpg?v=1706952697299&size=80,I Love You,안세하,5:13
youtube,81,https://cdn.chartin.me/image/album/youtube/4d505245625f6b735a4a6e504549747972.jpg?v=1707719734280&size=80,Bye bye my blue,"백예린, Yerin Baek",3:23
youtube,82,https://cdn.chartin.me/image/album/youtube/4d505245625f57435773624e70314e5745.jpg?v=1708324544414&size=80,Water,"Tyla, Travis Scott, Tyla",3:20
youtube,83,https://cdn.chartin.me/image/album/youtube/4d505245625f6675304e534363466c5576.jpg?v=1706952672737&size=80,yours,"데이먼스 이어, 데이먼스 이어",2:45
youtube,84,https://cdn.chartin.me/image/song/youtube/4a48342d4d524c666a6638.jpg?v=1701570431675&size=80,기억하나요 내 모든 날과 그때를,"거미, 거미",3:49
youtube,85,https://cdn.chartin.me/image/album/youtube/4d505245625f61333953617976684e7361.jpg?v=1706955176936&size=80,Obsessed,"Ayumu Imazu, Ayumu Imazu",3:17
youtube,86,https://cdn.chartin.me/image/album/youtube/4d505245625f476539633478744d626159.jpg?v=1705300491326&size=80,여우비 (낮에 뜨는 달),츄,4:02
youtube,87,https://cdn.chartin.me/image/album/youtube/4d505245625f6d44326a45733948757156.jpg?v=1708324545844&size=80,Die For You (Remix),"Ariana Grande(아리아나 그란데), The Weeknd (위켄드), The Weeknd, Ariana Grande",3:53
youtube,88,https://cdn.chartin.me/image/album/youtube/4d505245625f34636f4b6d7934716e3368.jpg?v=1707719720657&size=80,My Love (And),"버즈, 버즈",4:05
youtube,89,https://cdn.chartin.me/image/album/youtube/4d505245625f385a435948636538664666.jpg?v=1708929261405&size=80,위잉위잉,"혁오(HYUKOH), 혁오",3:15
youtube,90,https://cdn.chartin.me/image/album/youtube/4d505245625f73793156616b387a713758.jpg?v=1706952701340&size=80,晩餐歌,"tuki., tuki.",3:36
youtube,91,https://cdn.chartin.me/image/album/youtube/4d505245625f777532353669794d415964.jpg?v=1707719735356&size=80,잘 지내길 바래,김승민,3:05
youtube,92,https://cdn.chartin.me/image/album/youtube/4d505245625f39644c6b567648626d6b73.jpg?v=1708929261887&size=80,STUPID IN LOVE,"맥스, MAX",2:53
youtube,93,https://cdn.chartin.me/image/album/youtube/4d505245625f4649637a6b585742754e59.jpg?v=1702276468122&size=80,가까운 듯 먼 그대여 (Closely Far Away),"카더가든, 카더가든 (Car, the Garden)",3:15
youtube,94,https://cdn.chartin.me/image/album/youtube/4d505245625f6b6e656f544f6a33536949.jpg?v=1708929264249&size=80,미안해서 미안해,"김진표, JP. 김진표",3:35
youtube,95,https://cdn.chartin.me/image/album/youtube/4d505245625f4f49396b39586c4d703141.jpg?v=1706952627923&size=80,내일 얘기해,"릴러말즈(Leellamarz), 미노이, 릴러말즈 (Leellamarz)",2:57
youtube,96,https://cdn.chartin.me/image/album/youtube/4d505245625f31306b366f63463257654a.jpg?v=1707719717395&size=80,Dance Hall,"Mrs. GREEN APPLE, Mrs. GREEN APPLE",3:23
youtube,97,https://cdn.chartin.me/image/album/youtube/4d505245625f34636f4b6d7934716e3368.jpg?v=1707719720657&size=80,남자를 몰라,"버즈, 버즈",4:13
youtube,98,https://cdn.chartin.me/image/album/youtube/4d505245625f3544455963616954356c6c.jpg?v=1707719722249&size=80,One Love (20th Edition),"M.C the MAX, 엠씨더맥스",3:54
youtube,99,https://cdn.chartin.me/image/album/youtube/4d505245625f74554a303952414279636b.jpg?v=1708929264710&size=80,Crescendo (크레셴도),"AKMU (악뮤), AKMU (악뮤)",2:46
youtube,100,https://cdn.chartin.me/image/album/youtube/4d505245625f76354d316a5a66434d674a.jpg?v=1708929265200&size=80,그대를 사랑하는 10가지 이유,"이석훈, 이석훈",4:15
